ID,Name,Price,ImageURL,ProductType,DateTime,EventID,Supplier
205323047,Dr Martens Adrian quad loafers in black smooth leather,£180.00,images.asos-media.com/products/dr-martens-adrian-quad-loafers-in-black-smooth-leather/205323047-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
203364661,Polo Ralph Lauren leather longwood trainer in black with pony logo,£84.00,images.asos-media.com/products/polo-ralph-lauren-leather-longwood-trainer-in-black-with-pony-logo/203364661-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
206025373,Dr Martens Jorge II western gothic mules in black leather,£112.00,images.asos-media.com/products/dr-martens-jorge-ii-western-gothic-mules-in-black-leather/206025373-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
204165209,ASRA Sandy chunky fisherman sandals in black leather,£56.50,images.asos-media.com/products/asra-sandy-chunky-fisherman-sandals-in-black-leather/204165209-1-blackleather,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205082351,Walk London Milano lace up boots in black leather,£85.00,images.asos-media.com/products/walk-london-milano-lace-up-boots-in-black-leather/205082351-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205323239,Dr Martens 1461 quad 3 eye shoes in black pony leather,£135.00,images.asos-media.com/products/dr-martens-1461-quad-3-eye-shoes-in-black-pony-leather/205323239-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205323272,Dr Martens Woodard 7 eye shoes in black grizzly leather,£200.00,images.asos-media.com/products/dr-martens-woodard-7-eye-shoes-in-black-grizzly-leather/205323272-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205558774,PS Paul Smith Dover side stripe white sole leather trainers in black,£195.00,images.asos-media.com/products/ps-paul-smith-dover-side-stripe-white-sole-leather-trainers-in-black/205558774-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
201351654,ASOS DESIGN tassel loafers in black suede leather with natural sole,£38.00,images.asos-media.com/products/asos-design-tassel-loafers-in-black-suede-leather-with-natural-sole/201351654-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
202294042,ASOS DESIGN heeled chelsea boots with pointed toe in black leather,£53.00,images.asos-media.com/products/asos-design-heeled-chelsea-boots-with-pointed-toe-in-black-leather/202294042-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205117227,Puma Palermo Leather sneakers in black and white - BLACK,£75.00,images.asos-media.com/products/puma-palermo-leather-sneakers-in-black-and-white-black/205117227-1-blackwhite,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
202728230,Walk London Sean chunky snaffle loafers in black leather,£64.00,images.asos-media.com/products/walk-london-sean-chunky-snaffle-loafers-in-black-leather/202728230-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
204650531,Converse Chuck Taylor All Star Cruise Hi platform trainers in black leather,£68.00,images.asos-media.com/products/converse-chuck-taylor-all-star-cruise-hi-platform-trainers-in-black-leather/204650531-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205323178,Dr Martens Penton loafers in black smooth leather,£150.00,images.asos-media.com/products/dr-martens-penton-loafers-in-black-smooth-leather/205323178-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205599183,Regatta Christian Lacroix leather boot in black,£60.00,images.asos-media.com/products/regatta-christian-lacroix-leather-boot-in-black/205599183-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
204236577,Polo Ralph Lauren leather longwood trainer in black with pony logo,£115.00,images.asos-media.com/products/polo-ralph-lauren-leather-longwood-trainer-in-black-with-pony-logo/204236577-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
